ลำดับ,ร้าน,วันที่,รหัสสินค้า,บาร์โค้ด,ชื่อสินค้า,รหัสหมวดหมู่,หมวดหมู่,ยอดยกมา,รับเข้า,ขายออก,รับแปร,เบิกแปร,ปรับเพิ่ม,ปรับลด,รับผลิต,เบิกผลิต,สินค้าคงเหลือ,หน่วย,@หน่วย,มูลค่าคงเหลือ,รหัสเหตุผล,เหตุผล
91,CP Fresh Shop ດອນໜູນ,2025-05-02,800000122702,-,ເຕົາຮູ້ແຜ່ນ,008,ເຄື່ອງແຫ້ງ,89.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,"ຊນ,ອັນ",6475.0,563325.0,-,-
92,CP Fresh Shop ດອນໜູນ,2025-05-02,800000084526,6923647220911,ສາຫຼ່າຍດຳ FUTAL,008,ເຄື່ອງແຫ້ງ,73.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,"ຊນ,ອັນ",7500.0,540000.0,-,-
93,CP Fresh Shop ດອນໜູນ,2025-05-02,800000084335,8858828509586,ນົມສົ້ມ ດັ້ງເດີມ 60ml,012,ອາຫານສຳເລັດຮູບ,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,"ຊນ,ອັນ",3200.0,9600.0,-,-
94,CP Fresh Shop ດອນໜູນ,2025-05-02,2255121295,9921295,ຂາຕັ້ງ (ຂາຫລັງໝູ),003,ຊີ້ນສົດ,0.0,9.05,9.099,0.0,0.0,0.0,0.0,0.0,0.0,-0.049,ກິໂລກຣາມ,62000.0,-3038.0,-,-
95,CP Fresh Shop ດອນໜູນ,2025-05-02,800000141329,8850718714933,ເລ່ລົດບາບີຄີວແພັກໃຫຍ່06ຖົງ,013,ເຂົ້າໜົມ,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,"ຊນ,ອັນ",70250.0,281000.0,-,-
96,CP Fresh Shop ດອນໜູນ,2025-05-02,2255120427,8562551204273,ຂາຫມູຕຸ້ນ 1000g,012,ອາຫານສຳເລັດຮູບ,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,ແພັກ,52998.0,635976.0,-,-
97,CP Fresh Shop ດອນໜູນ,2025-05-02,800000084219,20210008,NVນົມສະໄລ້A300ກຼາມ,007,ອາຫານແຊ່ແຂງ,21.0,10.0,9.0,0.0,0.0,0.0,10.0,0.0,0.0,12.0,"ຊນ,ອັນ",31500.0,378000.0,REACD00001,สินค้าขาด/เกิน จากการตรวจนับ
98,CP Fresh Shop ດອນໜູນ,2025-05-02,800000084293,8850016072506,ປູອັດTVI 250ກຼາມ,007,ອາຫານແຊ່ແຂງ,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,"ຊນ,ອັນ",22175.0,532200.0,-,-
99,CP Fresh Shop ດອນໜູນ,2025-05-02,800000084234,13052025,ຫົວກະທຽມ500g,002,ຜັກປອດສານພິດ,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,"ຊນ,ອັນ",13847.0,360022.0,-,-
100,CP Fresh Shop ດອນໜູນ,2025-05-02,800000084527,8850100004994,ໝີ່ໄວໄວຊ່ອງ ລົດດັ້ງເດີມ,008,ເຄື່ອງແຫ້ງ,-54.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-59.0,"ຊນ,ອັນ",3539.0,-208801.0,-,-
101,CP Fresh Shop ດອນໜູນ,2025-05-02,800000084495,-,ແຈ່ວສຸກີ້ແມ່ທອນ 500g,010,ເຄື່ອງປຸງ,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,"ຊນ,ອັນ",30000.0,450000.0,-,-
102,CP Fresh Shop ດອນໜູນ,2025-05-02,800000084345,6958319620218,ວາຊາບິ WASABI H&B,012,ອາຫານສຳເລັດຮູບ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ຊນ,ອັນ",0.0,0.0,-,-
103,CP Fresh Shop ດອນໜູນ,2025-05-02,800000106731,8858657101449,AFMໄສ້ກອກໄກ່500g,007,ອາຫານແຊ່ແຂງ,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,"ຊນ,ອັນ",46700.0,373600.0,-,-
104,CP Fresh Shop ດອນໜູນ,2025-05-02,800000107256,8851123237000,ວິຕາມິນC ເລມອນ,009,ເຄື່ອງດື່ມ,30.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,"ຊນ,ອັນ",8663.0,251227.0,-,-
105,CP Fresh Shop ດອນໜູນ,2025-05-02,2255121207,9921207,ຊິ້ນໝູສາມຊັ້ນ,003,ຊີ້ນສົດ,54.9,0.0,15.388,0.0,0.0,0.0,0.0,0.0,0.0,39.51,ກິໂລກຣາມ,92000.0,3634920.0,-,-
106,CP Fresh Shop ດອນໜູນ,2025-05-02,800000101365,8858770730489,SUNFOOD ປີກບົນໄກ່ຖົງແດງ1kg,007,ອາຫານແຊ່ແຂງ,38.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,"ຊນ,ອັນ",54584.0,2019608.0,-,-
107,CP Fresh Shop ດອນໜູນ,2025-05-02,800000084485,8850058004633,ແຈ່ວພັນທ້າຍ 342 ກຼາມ,801,ນໍ້າແຈ່ວ,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,"ຊນ,ອັນ",32654.0,424502.0,-,-
108,CP Fresh Shop ດອນໜູນ,2025-05-02,800000107251,8850002010109,ຊັນໄລ ໄລປອນເອມຖົງ550ml,015,ເຄື່ອງໃຊ້ທົ່ວໄປ,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,"ຊນ,ອັນ",10079.0,120948.0,-,-
109,CP Fresh Shop ດອນໜູນ,2025-05-02,800000247064,8859156399962,ແຈ່ວຄຸນນັດ250g,801,ນໍ້າແຈ່ວ,28.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,"ຊນ,ອັນ",10625.0,276250.0,-,-
110,CP Fresh Shop ດອນໜູນ,2025-05-02,800000199229,8850624395202,ກາໂຕະລົດສະຕໍເບີລີ320ml,009,ເຄື່ອງດື່ມ,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,"ຊນ,ອັນ",5019.0,115437.0,-,-
111,CP Fresh Shop ດອນໜູນ,2025-05-02,2255121487,8562551214876,ສັນຄໍໝູສະໄລ້ WARP FREEZE 250 ກຣາມ,006,ຊີ້ນແພກແບຣນ,16.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,ແພັກ,35000.0,455000.0,-,-
112,CP Fresh Shop ດອນໜູນ,2025-05-02,800000125750,8853165000871,pure foods ນ້ຳສະລັດຄີມ1000g,010,ເຄື່ອງປຸງ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ຊນ,ອັນ",0.0,0.0,-,-
113,CP Fresh Shop ດອນໜູນ,2025-05-02,800000234450,04292025,ສະໂພກໄກ່ຖົງ2kg,007,ອາຫານແຊ່ແຂງ,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,"ຊນ,ອັນ",102334.0,1739678.0,-,-
114,CP Fresh Shop ດອນໜູນ,2025-05-02,800000101368,8859228201551,SunValleyປີກໄກ່ກອບດັງເດີມ1kg,007,ອາຫານແຊ່ແຂງ,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,"ຊນ,ອັນ",93300.0,1586100.0,-,-
115,CP Fresh Shop ດອນໜູນ,2025-05-02,800000107265,8850250002079,ຍຳຍຳລົດສຸກີ້ຊ່ອງ,008,ເຄື່ອງແຫ້ງ,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,"ຊນ,ອັນ",3333.0,33330.0,-,-
116,CP Fresh Shop ດອນໜູນ,2025-05-02,800000102119,8858836201205,ເຫັດເຂັມຖົງຂຽວ,804,ເຫັດ-ສາຫຼ່າຍ,133.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,"ຊນ,ອັນ",6000.0,690000.0,-,-
117,CP Fresh Shop ດອນໜູນ,2025-05-02,2255121204,9921204,ສັນຄໍໝູ,003,ຊີ້ນສົດ,10.97,0.0,9.891,0.0,0.0,0.0,0.0,0.0,0.0,1.083,ກິໂລກຣາມ,95000.0,102885.0,-,-
118,CP Fresh Shop ດອນໜູນ,2025-05-02,800000103613,6975064620041,ເຫັດມະນ້ອຍຖົງຂຽວ200g,804,ເຫັດ-ສາຫຼ່າຍ,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,"ຊນ,ອັນ",5200.0,-15600.0,-,-
119,CP Fresh Shop ດອນໜູນ,2025-05-02,800000282676,8850269020125,ໝູຫຍອງກອບ50g,008,ເຄື່ອງແຫ້ງ,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,"ຊນ,ອັນ",29325.0,938400.0,-,-
120,CP Fresh Shop ດອນໜູນ,2025-05-02,800000147702,8852199153164,ປາເສັ້ນຈັບໂບ້ລົດຊຸບເປີແຊບ,013,ເຂົ້າໜົມ,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,"ຊນ,ອັນ",13500.0,634500.0,-,-
121,CP Fresh Shop ດອນໜູນ,2025-05-02,800000101381,20210009,NVເສືອຮ້ອງໄຫ້ແພັກສະໄລ 300g,007,ອາຫານແຊ່ແຂງ,23.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,"ຊນ,ອັນ",46500.0,930000.0,-,-
122,CP Fresh Shop ດອນໜູນ,2025-05-02,800000103616,55667788,ຊຸດຜັກຈຸ່ມດາດ,002,ຜັກປອດສານພິດ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ຊນ,ອັນ",0.0,0.0,-,-
123,CP Fresh Shop ດອນໜູນ,2025-05-02,800000107278,8850718819478,ເລ່ລົດໂມລິສະລາຍຖົງ44g,013,ເຂົ້າໜົມ,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,"ຊນ,ອັນ",11709.0,175635.0,-,-
124,CP Fresh Shop ດອນໜູນ,2025-05-02,800000103182,8801073113893,ຫມີເກົາຫລີບົວຖົງ,012,ອາຫານສຳເລັດຮູບ,31.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,"ຊນ,ອັນ",17250.0,517500.0,-,-
125,CP Fresh Shop ດອນໜູນ,2025-05-02,800000084310,-,ແຈ່ວດາດໂຕໝູ (ໃຫຍ່),801,ນໍ້າແຈ່ວ,24.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,"ຊນ,ອັນ",27000.0,54000.0,-,-
126,CP Fresh Shop ດອນໜູນ,2025-05-02,2255121487,8562551214876,ສັນຄໍໝູສະໄລ້ WARP FREEZE 250 ກຣາມ,006,ຊີ້ນແພກແບຣນ,32.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,ແພັກ,35000.0,980000.0,-,-
127,CP Fresh Shop ດອນໜູນ,2025-05-02,800000183622,8854698012713,ໂອອີຊິອາງຸ່ນມວງ,009,ເຄື່ອງດື່ມ,40.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,"ຊນ,ອັນ",7875.0,307125.0,-,-
128,CP Fresh Shop ດອນໜູນ,2025-05-02,800000084255,1601004801007,ຜັກຫອມລາບ 100g,002,ຜັກປອດສານພິດ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ຊນ,ອັນ",0.0,0.0,-,-
129,CP Fresh Shop ດອນໜູນ,2025-05-02,800000247455,8850718821778,ເລ່ໂມລິສະລາຍກ່ອງ100g,013,ເຂົ້າໜົມ,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,"ຊນ,ອັນ",28875.0,144375.0,-,-
130,CP Fresh Shop ດອນໜູນ,2025-05-02,2255121614,8562551216146,ຊີ້ນໝູສາມຊັ້ນສະໄລ້ WF(TS) 500 ກຣາມ,006,ຊີ້ນແພກແບຣນ,1.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,ແພັກ,53500.0,-428000.0,-,-
131,CP Fresh Shop ດອນໜູນ,2025-05-02,800000084480,8857122620362,ແຈ່ວກະທະຮ້ອນ 830ກລາມ,803,ແຈ່ວຊີ້ນດາດ - ຊີ້ນຈຸ່ມ,7.0,12.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,19.0,"ຊນ,ອັນ",50063.0,951197.0,REACD00001,สินค้าขาด/เกิน จากการตรวจนับ
132,CP Fresh Shop ດອນໜູນ,2025-05-02,800000084384,8858657103573,AFMໄສ້ກອກຊີດຂຽວ 500ກຼາມ,007,ອາຫານແຊ່ແຂງ,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,"ຊນ,ອັນ",38600.0,77200.0,-,-
133,CP Fresh Shop ດອນໜູນ,2025-05-02,23003924,8935319711328,ປີກໄກ່ນິວອໍລີນ 300g,012,ອາຫານສຳເລັດຮູບ,17.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,ແພັກ,47270.0,709050.0,-,-
134,CP Fresh Shop ດອນໜູນ,2025-05-02,800000147702,8852199153164,ປາເສັ້ນຈັບໂບ້ລົດຊຸບເປີແຊບ,013,ເຂົ້າໜົມ,42.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,"ຊນ,ອັນ",13500.0,553500.0,-,-
135,CP Fresh Shop ດອນໜູນ,2025-05-02,800000086217,8859730600040,ແຈ່ວເສສວນຍົກໂປ້150g,010,ເຄື່ອງປຸງ,128.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,"ຊນ,ອັນ",10600.0,1346200.0,-,-
136,CP Fresh Shop ດອນໜູນ,2025-05-02,800000084444,8887155055282,Orchid ນ້ຳ​ມັນ​ຫວຽດ 1 ml,010,ເຄື່ອງປຸງ,19.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,"ຊນ,ອັນ",32500.0,552500.0,-,-
137,CP Fresh Shop ດອນໜູນ,2025-05-02,2255121521,9921521,ຕີນໝູຕັດ,003,ຊີ້ນສົດ,13.21,4.87,16.44,0.0,0.0,0.0,0.0,0.0,0.0,1.635,ກິໂລກຣາມ,47000.0,76845.0,-,-
138,CP Fresh Shop ດອນໜູນ,2025-05-02,2255120354,8858984832931,ຫມູຝອຍ   100 g,012,ອາຫານສຳເລັດຮູບ,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,ແພັກ,27500.0,522500.0,-,-
139,CP Fresh Shop ດອນໜູນ,2025-05-02,800000084418,8850038400011,ຊອດຫອຍແມ່ຄົວ 150 ມລ,010,ເຄື່ອງປຸງ,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,"ຊນ,ອັນ",14513.0,406364.0,-,-
140,CP Fresh Shop ດອນໜູນ,2025-05-02,800000084450,2777000041385,ນໍ້າແຈ່ວປີ້ງຈີນ 260ກຼາມ,010,ເຄື່ອງປຸງ,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,"ຊນ,ອັນ",20000.0,100000.0,-,-
141,CP Fresh Shop ດອນໜູນ,2025-05-02,2255121283,9921283,ກະດູກສັນຫລັງ,003,ຊີ້ນສົດ,0.74,18.66,15.719,0.0,0.0,0.0,0.0,0.0,0.0,3.685,ກິໂລກຣາມ,40000.0,147400.0,-,-
142,CP Fresh Shop ດອນໜູນ,2025-05-02,800000084389,8859129166089,ຊີ້ນຫອຍແມງຜູ່ 1000ກຼາມ,007,ອາຫານແຊ່ແຂງ,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,"ຊນ,ອັນ",36700.0,146800.0,-,-
143,CP Fresh Shop ດອນໜູນ,2025-05-02,2220354303,8850653335231,ໄຂ່ໄກ່ແຕະ 30 ຟອງ ຝາຄອບ-ເບີ 3,011,ໄກ່ - ໄຂ່,17.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,ແຕະ,73000.0,1022000.0,-,-
144,CP Fresh Shop ດອນໜູນ,2025-05-02,800000084219,20210008,NVນົມສະໄລ້A300ກຼາມ,007,ອາຫານແຊ່ແຂງ,17.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,"ຊນ,ອັນ",31500.0,315000.0,-,-
145,CP Fresh Shop ດອນໜູນ,2025-05-02,11008934,8562203570251,ເຕົາຫູ້ໄຂ່ ເກດ A,012,ອາຫານສຳເລັດຮູບ,-22.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.0,"ທ່ອ,ຫຼອດ",3597.0,-125895.0,-,-
146,CP Fresh Shop ດອນໜູນ,2025-05-02,800000190871,8850016635824,tvi ປູອັດນາມິ500g,007,ອາຫານແຊ່ແຂງ,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,"ຊນ,ອັນ",39000.0,117000.0,-,-
147,CP Fresh Shop ດອນໜູນ,2025-05-02,800000103163,6957599502474,ເສັ້ນມັນດ້າງຈຸ່ມເສັ້ນແປ250g,010,ເຄື່ອງປຸງ,49.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,"ຊນ,ອັນ",15667.0,752016.0,-,-
148,CP Fresh Shop ດອນໜູນ,2025-05-02,800000122702,-,ເຕົາຮູ້ແຜ່ນ,008,ເຄື່ອງແຫ້ງ,109.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,"ຊນ,ອັນ",6475.0,699300.0,-,-
149,CP Fresh Shop ດອນໜູນ,2025-05-02,800000101356,8850016635169,TVIຄອມໂບຊີສບັນລວມ 500g,007,ອາຫານແຊ່ແຂງ,14.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,"ຊນ,ອັນ",53000.0,636000.0,-,-
150,CP Fresh Shop ດອນໜູນ,2025-05-02,800000084257,68074943,ຜັກຫົມ 300ກຼາມ,002,ຜັກປອດສານພິດ,1.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,"ຊນ,ອັນ",5000.0,85000.0,-,-
151,CP Fresh Shop ດອນໜູນ,2025-05-02,800000244105,6976792109969,ເຝີເສັ້ນໃຫ່ຍ,008,ເຄື່ອງແຫ້ງ,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,"ຊນ,ອັນ",17500.0,70000.0,-,-
152,CP Fresh Shop ດອນໜູນ,2025-05-02,800000084304,8851004401254,ເທດໂຕ້ລົດບາບີຄີວຖົງ42g,013,ເຂົ້າໜົມ,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,"ຊນ,ອັນ",8959.0,80631.0,-,-
153,CP Fresh Shop ດອນໜູນ,2025-05-02,800000084280,8858828509999,ກະແລ້ມຖົ່ວລຽນ,012,ອາຫານສຳເລັດຮູບ,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,"ຊນ,ອັນ",9600.0,86400.0,-,-
154,CP Fresh Shop ດອນໜູນ,2025-05-02,800000101380,23022022,NVເສືອຮ້ອງໄຫ້ອົດສະຕາລີ500g,007,ອາຫານແຊ່ແຂງ,21.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,"ຊນ,ອັນ",77500.0,1240000.0,-,-
155,CP Fresh Shop ດອນໜູນ,2025-05-02,800000101497,8850016635671,ປູອັດເບັນໂຕະ 250ກຮາມ,007,ອາຫານແຊ່ແຂງ,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,"ຊນ,ອັນ",24500.0,612500.0,-,-
156,CP Fresh Shop ດອນໜູນ,2025-05-02,2220352303,8562203523035,ໄຂ່ໄກ່ແຕະ 30 ຟອງ-ເບີ 3,011,ໄກ່ - ໄຂ່,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,ແພັກ,56000.0,448000.0,-,-
157,CP Fresh Shop ດອນໜູນ,2025-05-02,800000123568,8859228201100,ນ່ອງໄກ່ SunValley 1kg,007,ອາຫານແຊ່ແຂງ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ຊນ,ອັນ",45167.0,0.0,-,-
158,CP Fresh Shop ດອນໜູນ,2025-05-02,2255121230,9921230,ຊິ້ນໝູບົດປົນມັນໝູ 20%,003,ຊີ້ນສົດ,22.15,0.0,14.58,0.0,0.0,0.0,0.0,0.0,0.0,7.574,ກິໂລກຣາມ,85000.0,643790.0,-,-
159,CP Fresh Shop ດອນໜູນ,2025-05-02,800000102119,8858836201205,ເຫັດເຂັມຖົງຂຽວ,804,ເຫັດ-ສາຫຼ່າຍ,104.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,"ຊນ,ອັນ",6400.0,576000.0,-,-
160,CP Fresh Shop ດອນໜູນ,2025-05-02,800000107278,8850718819478,ເລ່ລົດໂມລິສະລາຍຖົງ44g,013,ເຂົ້າໜົມ,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,"ຊນ,ອັນ",11313.0,56565.0,-,-
161,CP Fresh Shop ດອນໜູນ,2025-05-02,800000084280,8858828509999,ກະແລ້ມຖົ່ວລຽນ,012,ອາຫານສຳເລັດຮູບ,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,"ຊນ,ອັນ",9600.0,38400.0,-,-
162,CP Fresh Shop ດອນໜູນ,2025-05-02,800000084429,8850487037141,ນໍ້າຈິ້ມໄກ່ ແມ່ປານອມ 260ກລາມ,010,ເຄື່ອງປຸງ,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,"ຊນ,ອັນ",17738.0,212856.0,-,-
163,CP Fresh Shop ດອນໜູນ,2025-05-02,2255121615,8562551216153,ຊີ້ນສັນຄໍໝູສະໄລ້ WF(TS) 500 ກຣາມ,006,ຊີ້ນແພກແບຣນ,70.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,ແພັກ,53500.0,3317000.0,-,-
164,CP Fresh Shop ດອນໜູນ,2025-05-02,2255121203,9921203,ຊິ້ນສະໂພກໝູ (ຊິ້ນຂາຫລັງ),003,ຊີ້ນສົດ,19.64,0.0,10.992,0.0,0.0,0.0,0.0,0.0,0.0,8.646,ກິໂລກຣາມ,86000.0,743556.0,-,-
165,CP Fresh Shop ດອນໜູນ,2025-05-02,800000084229,8850653196948,CP ປີກບົກໄກ່ 2 kg,007,ອາຫານແຊ່ແຂງ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ຊນ,ອັນ",0.0,0.0,-,-
166,CP Fresh Shop ດອນໜູນ,2025-05-02,800000084417,8850038400035,ນໍ້າມັນຫອຍນາງລົມ600ml,010,ເຄື່ອງປຸງ,28.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,"ຊນ,ອັນ",32063.0,865701.0,-,-
167,CP Fresh Shop ດອນໜູນ,2025-05-02,800000107246,8854698005289,ໂອອີຊິລົດເຂົ້າ,009,ເຄື່ອງດື່ມ,7.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,"ຊນ,ອັນ",9844.0,541420.0,-,-
168,CP Fresh Shop ດອນໜູນ,2025-05-02,800000107244,8854698006347,ໂອອີຊິລົດຊາດຳໝາກນາວ,009,ເຄື່ອງດື່ມ,62.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,"ຊນ,ອັນ",9844.0,590640.0,-,-
169,CP Fresh Shop ດອນໜູນ,2025-05-02,800000084303,8851055843010,ຮອນດອກແດງນ້ອຍ1kg,007,ອາຫານແຊ່ແຂງ,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ຊນ,ອັນ",28300.0,0.0,-,-
170,CP Fresh Shop ດອນໜູນ,2025-05-02,800000140965,8737143322882,ໄສ້ໝູແຊບ200g,007,ອາຫານແຊ່ແຂງ,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ຊນ,ອັນ",85000.0,0.0,-,-
171,CP Fresh Shop ດອນໜູນ,2025-05-02,800000101357,8850016660024,tvi Seafood Bowl ທະເລລວມ,007,ອາຫານແຊ່ແຂງ,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,"ຊນ,ອັນ",86100.0,774900.0,-,-
172,CP Fresh Shop ດອນໜູນ,2025-05-02,800000084402,2090104,ໜວດປາມຶກ 1000ກຼາມ,007,ອາຫານແຊ່ແຂງ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ຊນ,ອັນ",0.0,0.0,-,-
173,CP Fresh Shop ດອນໜູນ,2025-05-02,2255120359,8858984832887,ສົ້ມຫມູ  500 g,012,ອາຫານສຳເລັດຮູບ,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,"ຊນ,ອັນ",36360.0,72720.0,-,-
174,CP Fresh Shop ດອນໜູນ,2025-05-02,800000084368,8858748404015,ເຂົ້າໂຄບໜ້າໝູຫຍອງພິກເຜົາ,012,ອາຫານສຳເລັດຮູບ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ຊນ,ອັນ",0.0,0.0,-,-
175,CP Fresh Shop ດອນໜູນ,2025-05-03,800000161895,23012025,ເປັດເປັນໂຕ,007,ອາຫານແຊ່ແຂງ,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,"ຊນ,ອັນ",49375.0,543125.0,-,-
176,CP Fresh Shop ດອນໜູນ,2025-05-03,2255121209,9921209,ຊິ້ນບ່າໄຫລ່ໝູ (ຊິ້ນຂາໜ້າ),003,ຊີ້ນສົດ,0.0,15.87,11.89,0.0,0.0,0.0,0.0,0.0,0.0,3.98,ກິໂລກຣາມ,86000.0,342280.0,-,-
177,CP Fresh Shop ດອນໜູນ,2025-05-03,800000084252,1601007201002,ຜັກໜອກ 100g,002,ຜັກປອດສານພິດ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ຊນ,ອັນ",0.0,0.0,-,-
178,CP Fresh Shop ດອນໜູນ,2025-05-03,800000084384,8858657103573,AFMໄສ້ກອກຊີດຂຽວ 500ກຼາມ,007,ອາຫານແຊ່ແຂງ,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,"ຊນ,ອັນ",40000.0,520000.0,-,-
179,CP Fresh Shop ດອນໜູນ,2025-05-03,800000259674,81000011,ໃບກະເພົາ,002,ຜັກປອດສານພິດ,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,"ຊນ,ອັນ",5000.0,30000.0,-,-
180,CP Fresh Shop ດອນໜູນ,2025-05-03,2255121621,8562551216214,ກະດູກອ່ອນໝູຕັດຕ່ອນ WF(TS) 500 ກຣາມ,006,ຊີ້ນແພກແບຣນ,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ແພັກ,59000.0,59000.0,-,-
181,CP Fresh Shop ດອນໜູນ,2025-05-03,800000084384,8858657103573,AFMໄສ້ກອກຊີດຂຽວ 500ກຼາມ,007,ອາຫານແຊ່ແຂງ,10.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,"ຊນ,ອັນ",40000.0,240000.0,-,-
