รหัสสินค้า,ชื่อสินค้า
800000084419,ຊອດແມັກກີ້ 680ກຼາມ
800000101379,NVໜອກສະໄລອົດສະຕາລີ300g
800000084158,ຍອດອ່ອນຕາວັນ
800000125754,ນ້ຳພິກແກງເພັດນ້ຳໃຈ100g
800000084247,ຜັກບົ້ງ 300ກຼາມ
800000106731,AFMໄສ້ກອກໄກ່500g
800000084219,NVນົມສະໄລ້A300ກຼາມ
800000103440,ແຈ່ວສຸກີ້ແມ່ທອນ 750g
800000101356,TVIຄອມໂບຊີສບັນລວມ 500g
800000244105,ເຝີເສັ້ນໃຫ່ຍ
800000157630,ບັດເຕີເຄັກກ່ອງ
800000101378,NVນົມໝູສະໄລ້A 500g
800000247455,ເລ່ໂມລິສະລາຍກ່ອງ100g
800000084277,CP ຊຸດຈຸ່ມພີມ້ຽນ
800000084508,ແມັກກີ້ 200ມລ
2220354302,ໄຂ່ໄກ່ແຕະ 30 ຟອງ ຝາຄອບ-ເບີ 2
800000227301,ວາກາເມະຈັງ 500g
2255121206,ສັນໃນໝູ 
2255121211,ກະດູກແກງໝູ
2255120314,ໝູຍໍ່ A 1000 g
2255121521,ຕີນໝູຕັດ
800000101376,NV ຂາລາຍAUD 500g
800000122908,ຢໍ່ຈືນໂປະແຕກແພັກໃຫຍ່
2255120346,ຫມູທອດ 1000g
23003923,ນັກເກັດວົງ 300g
800000259674,ໃບກະເພົາ
800000122558,ຍອດຜັກຫົມອອ່ນ
800000084495,ແຈ່ວສຸກີ້ແມ່ທອນ 500g
2255121207,ຊິ້ນໝູສາມຊັ້ນ
2255121283,ກະດູກສັນຫລັງ
800000237425,ເສັ້ນດາເມັນ200g
2255120359,ສົ້ມຫມູ  500 g
800000101892,ແຈ່ວດາດໂຕໝູ (ນ້ອຍ)
800000126557,Mfoodແຈ່ວດາດ_ຈຸ່ມ500g
2255121282,ກະດູກໃບພາຍ
800000084384,AFMໄສ້ກອກຊີດຂຽວ 500ກຼາມ
800000101380,NVເສືອຮ້ອງໄຫ້ອົດສະຕາລີ500g
2255121295,ຂາຕັ້ງ (ຂາຫລັງໝູ)
11008934,ເຕົາຫູ້ໄຂ່ ເກດ A
2210440047,ຕີນໄກ່ເນື້ອອານາໄມ
2255121204,ສັນຄໍໝູ
2255121209,ຊິ້ນບ່າໄຫລ່ໝູ (ຊິ້ນຂາໜ້າ)
2255121232,ກະດູກຂ້າງໝູ
2255121281,ກະດູກຂໍ້
800000103195,ນ້ຳມັນກຸກ1.9L
800000106975,SunValleyນັກເກັດໄກ່ 1kg
800000121130,Okimchi 300g
800000084494,ແຈ່ວສຸກີ້ແມ່ທອນ 250g
2210440043,ເອິກໄກ່ເນື້ອຕິດຫນັງອານາໄມ
800000126128,ຄອນເນ່ຖົງ48g
800000103186,ຫມີ່ເກົາຫລີແດງຫໍ່
800000107686,ຄອນເນ່ຊີດຖົງ48g
800000084273,ຫົວຫອມບົ່ວແດງ500g
800000084374,ເທດໂຕ້ລົດສະລາຍຖົງ42g
800000084331,ຍຳຍຳຈຳໂບ້ ຕົ້ມຍຳກຸ້ງເຂັມຂຸ້ນ
800000084195,ນໍ້າທິບນ້ອຍ 350ມລ
800000084523,ລ້ອນສາຍຝົນ 70ກຼາມ
800000084194,ນໍ້າທິບກາງ 550ມລ
800000084527,ໝີ່ໄວໄວຊ່ອງ ລົດດັ້ງເດີມ
800000084522,ລ້ອນສາຍຝົນ 35ກຼາມ
800000084409,ຄະນໍກ້ອນລົດໝູ
800000102119,ເຫັດເຂັມຖົງຂຽວ
800000086217,ແຈ່ວເສສວນຍົກໂປ້150g
800000103165,ແຈ່ວເສສວນຈຸ່ມປາ185g
800000122702,ເຕົາຮູ້ແຜ່ນ
800000103166,ເສັ້ນມັນດ້າງແດງ240g
800000084343,ລ້ອນປຽກດອກຝ້າຍ 500ກຼາມ
800000084489,ແຈ່ວລູກຊີ້ນ (ຝາຂຽວ)
2255121615,ຊີ້ນສັນຄໍໝູສະໄລ້ WF(TS) 500 ກຣາມ
800000084526,ສາຫຼ່າຍດຳ FUTAL
800000084506,ແປ້ງໂກກິ 150ກຼາມ
800000103164,ແຈ່ວເສສວນນ້ຳມັນກຸ້ງ 150g
800000122563,ຟອງເຕົາຫູ້ຖົງຂຽວ
2255121614,ຊີ້ນໝູສາມຊັ້ນສະໄລ້ WF(TS) 500 ກຣາມ
800000084525,ວາຊາບິ S&G
800000254655,ຜົ້ງປີງຈີນ40g
2255120382,ຫມູປີ້ງ 10ໄມ້  550g
800000084310,ແຈ່ວດາດໂຕໝູ (ໃຫຍ່)
800000084293,ປູອັດTVI 250ກຼາມ
2255121489,ສາມຊັ້ນໝູສະໄລ້ WRAP FREEZE 250 ກຣາມ
800000228330,ນ້ຳມັນອາງຸ່ນ230g
800000151045,ເຫັດຫອມ100g
800000147726,ແປ້ງນົວກາຖ້ວຍ 250g
800000179654,ກໍ້ແພັກອາຫານ30cm*30cm
2255121230,ຊິ້ນໝູບົດປົນມັນໝູ 20%
800000084377,ແຈ່ວເສສວນຈີນງົວເຂັ້ມຂຸ່ມ 150g
800000101352,PFP ເຕົ້າຮູ້ຊີດ500g
800000199229,ກາໂຕະລົດສະຕໍເບີລີ320ml
800000103182,ຫມີເກົາຫລີບົວຖົງ
800000084369,pfpເຕົ້າຫູ້ປາລູກເຕົາ 500g
800000106975,SunValleyນັກເກັດໄກ່ 1kg
23003925,ນັກເກັດດາວ 300g
800000101365,SUNFOOD ປີກບົນໄກ່ຖົງແດງ1kg
800000084234,ຫົວກະທຽມ500g
800000102050,ເຫັດຫຼວງ500g
800000084318,ໄສ້ກອກຫມູຄອກເທວຜະສົມຊີສ 500g
800000084537,ເຫັດຫິມະ 200g
800000103168,ລ້ອນ​ສາຍ​ຜົນ​ຖົງ​350g
23003929,ນັກເກັດໄກ່ຄລາສສິກ 300g
2255121205,ສັນນອກໝູ
23003923,ນັກເກັດວົງ 300g
800000197588,ນ້ຳ​ປາ​ຫວຽດ750ml
800000107416,ຕັບເປັດ1kg
2255120346,ຫມູທອດ 1000g
800000084219,NVນົມສະໄລ້A300ກຼາມ
800000084487,ແຈ່ວພັນທ້າຍແກ້ວໃຫຍ່ 820ກຼາມ
2255121619,ຊີ້ນຄໍໝູປີ້ງ WF(TS) 500 ກຣາມ
23003916,ຄາລາເກະໄກ່ກອບ 300g
800000103177,ປາ​ກະ​ປ່ອງສາມ​ແມ່​ຄົວ93g
800000101378,NVນົມໝູສະໄລ້A 500g
800000101920,ເດວິດເອັນໄກ່ 1kg
800000101358,ລູກຊີ້ນກຸ້ງTVI 500g
800000143078,Mfoodແຈ່ວຊີຟູດ
2255121203,ຊິ້ນສະໂພກໝູ (ຊິ້ນຂາຫລັງ)
800000101380,NVເສືອຮ້ອງໄຫ້ອົດສະຕາລີ500g
800000123523,ລູກຊີ້ນປາມຶກTVT500g
800000101381,NVເສືອຮ້ອງໄຫ້ແພັກສະໄລ 300g
800000107265,ຍຳຍຳລົດສຸກີ້ຊ່ອງ
800000107172,Polar Bear ໝາກຖົວຍິປຸ່ນ Edamame 1kg
800000101356,TVIຄອມໂບຊີສບັນລວມ 500g
800000084429,ນໍ້າຈິ້ມໄກ່ ແມ່ປານອມ 260ກລາມ
2255120442,ສາມຊັ້ນໝັກເກືອ 1000g
800000247442,ເລ່ກິ່ນກຸ້ງມັງກອນສະໄປຊີກ່ອງ100g
2255120415,ໄສ້ກອກຫມູ 500g
2255121207,ຊິ້ນໝູສາມຊັ້ນ
2255121532,ຊີ້ນໝູສາມຊັ້ນຕັດຕ່ອນ FREEZE 500 ກຣາມ
800000104157,ເປົາ​ທູ​ໂທນ​ໄສ້​ໄຂ່​ກຸ້ງ500g
800000084206,ໝາກ​ນາວ​ໂຊ​ດາ
2220354302,ໄຂ່ໄກ່ແຕະ 30 ຟອງ ຝາຄອບ-ເບີ 2
2255120400,ໝູນຸ້ມໝັກນ້ຳມັນງາ 500g
800000101377,NV ຂາລາຍສະໄລ 300g
800000084257,ຜັກຫົມ 300ກຼາມ
800000142611,ເຕົ້າ​ຫູ້​ປາTVI 500g
2255121274,ຊີ້ນສາມຊັ້ນສະໄລ້ອານາໄມ 1000 ກຣາມ
800000101376,NV ຂາລາຍAUD 500g
2220352303,ໄຂ່ໄກ່ແຕະ 30 ຟອງ-ເບີ 3
2255121410,ຫາງໝູອານາໄມ FREEZE 1000 ກຣາມ
2255120427,ຂາຫມູຕຸ້ນ 1000g
800000103617,ຜັກກາດຂາວ
2255121521,ຕີນໝູຕັດ
2255120443,ລູກຊີ້ນເອັນ 500g
800000084384,AFMໄສ້ກອກຊີດຂຽວ 500ກຼາມ
800000084188,ແຈ່ວດາດຫອມແຊບໃຫຍ່ນຸ້ມນວນ500g
2255121211,ກະດູກແກງໝູ
800000158665,ເອິກເປັດ
2210440045,ນ່ອງໄກ່ເນື້ອຕິດສະໂພກອານາໄມ
800000125871,ຫມຶກເສັ້ນ1kg
800000084303,ຮອນດອກແດງນ້ອຍ1kg
800000161895,ເປັດເປັນໂຕ
2255121283,ກະດູກສັນຫລັງ
2255121209,ຊິ້ນບ່າໄຫລ່ໝູ (ຊິ້ນຂາໜ້າ)
800000103173,ສະອິວດຳ940g
800000106813,ແຜ່ນແປ້ງປໍເປ້ຍແຊ່ແຂງ660g
800000084158,ຍອດອ່ອນຕາວັນ
2255121204,ສັນຄໍໝູ
800000103440,ແຈ່ວສຸກີ້ແມ່ທອນ 750g
800000084247,ຜັກບົ້ງ 300ກຼາມ
800000106731,AFMໄສ້ກອກໄກ່500g
800000247410,ເລ່ມັນຝຮັ່ງອໍລິຈິນໍກ່ອງ100g
800000187445,ສະລ່າຍຖົງໃສ100g
2255121281,ກະດູກຂໍ້
800000084432,ນໍ້າປາ ກາປາມືກຂວດຢາງ700ມລ
800000122908,ຢໍ່ຈືນໂປະແຕກແພັກໃຫຍ່
2255121206,ສັນໃນໝູ 
800000122558,ຍອດຜັກຫົມອອ່ນ
800000084187,ແຈ່ວດາດຫອມແຊບເຂັ້ມຂຸ້ນ 500g
800000101370,ຫມຶກຫມາກນັດ 1kg
2255121295,ຂາຕັ້ງ (ຂາຫລັງໝູ)
2255121282,ກະດູກໃບພາຍ
800000084495,ແຈ່ວສຸກີ້ແມ່ທອນ 500g
800000101892,ແຈ່ວດາດໂຕໝູ (ນ້ອຍ)
800000109611,ໄວຕາມີວງາຂາວ300ml
2255121232,ກະດູກຂ້າງໝູ
800000126557,Mfoodແຈ່ວດາດ_ຈຸ່ມ500g
11008934,ເຕົາຫູ້ໄຂ່ ເກດ A
800000084289,ຍຳຍຳຈຳໂບ້ ໝູສັບ
800000084273,ຫົວຫອມບົ່ວແດງ500g
800000084374,ເທດໂຕ້ລົດສະລາຍຖົງ42g
800000103650,ເຈ້ຍສິດຊູວິລາເປັນອັນ
800000084523,ລ້ອນສາຍຝົນ 70ກຼາມ
800000084194,ນໍ້າທິບກາງ 550ມລ
800000084527,ໝີ່ໄວໄວຊ່ອງ ລົດດັ້ງເດີມ
800000084522,ລ້ອນສາຍຝົນ 35ກຼາມ
800000084409,ຄະນໍກ້ອນລົດໝູ
800000102119,ເຫັດເຂັມຖົງຂຽວ
800000084461,ລົດດີ ພະໂລ້ 60ກຼາມ
800000084454,ປາແດກແມ່ບຸນລໍ້າ 400ກຼາມ
800000103166,ເສັ້ນມັນດ້າງແດງ240g
800000122702,ເຕົາຮູ້ແຜ່ນ
800000084343,ລ້ອນປຽກດອກຝ້າຍ 500ກຼາມ
2255121615,ຊີ້ນສັນຄໍໝູສະໄລ້ WF(TS) 500 ກຣາມ
800000103674,ຄະນໍລົດໝູຖົງ17g
800000084526,ສາຫຼ່າຍດຳ FUTAL
2255121614,ຊີ້ນໝູສາມຊັ້ນສະໄລ້ WF(TS) 500 ກຣາມ
800000107248,ປາກະປ໋ອງແປ 125ກ
800000155539,ກ້ຽວ500g
800000107244,ໂອອີຊິລົດຊາດຳໝາກນາວ
800000103189,ເຈ້ຍສິດຊູວິລາຖົງໃຫຍ່4ອັນ
2255120382,ຫມູປີ້ງ 10ໄມ້  550g
800000147702,ປາເສັ້ນຈັບໂບ້ລົດຊຸບເປີແຊບ
800000107246,ໂອອີຊິລົດເຂົ້າ
800000116730,ນ້ຳປາມຶກແກ້ວນ້ອຍ300g
800000107245,ໂອອີຊິລົດໝາກນາວ
800000084293,ປູອັດTVI 250ກຼາມ
800000126557,Mfoodແຈ່ວດາດ_ຈຸ່ມ500g
2255121489,ສາມຊັ້ນໝູສະໄລ້ WRAP FREEZE 250 ກຣາມ
800000084377,ແຈ່ວເສສວນຈີນງົວເຂັ້ມຂຸ່ມ 150g
800000101352,PFP ເຕົ້າຮູ້ຊີດ500g
800000169015,ກາໂຕະລົດລີ້ນຈີ່320ml
800000101371,ປາທອງເພັດຕິດໜັງສະໄລ1kg
2255121230,ຊິ້ນໝູບົດປົນມັນໝູ 20%
800000084473,ເກືອກາກວຽນໄອໂອດີນເວີນຄຳ 1ກິໂລ
800000103197,ຊອດພິກໄຮຄິວ 670ກ
800000247064,ແຈ່ວຄຸນນັດ250g
800000101378,NVນົມໝູສະໄລ້A 500g
800000084369,pfpເຕົ້າຫູ້ປາລູກເຕົາ 500g
800000106975,SunValleyນັກເກັດໄກ່ 1kg
800000101365,SUNFOOD ປີກບົນໄກ່ຖົງແດງ1kg
800000141350,ເລ່ລົດບາບີຄີວ44g
800000084423,ນ້ຳພິກເຜົາ ແມ່ປະນອມ 228ກຼາມ
800000101380,NVເສືອຮ້ອງໄຫ້ອົດສະຕາລີ500g
800000084459,ຟ້າໄທນໍ້າໃສ 350ມລ
800000107278,ເລ່ລົດໂມລິສະລາຍຖົງ44g
800000107256,ວິຕາມິນC ເລມອນ
800000084234,ຫົວກະທຽມ500g
2255121619,ຊີ້ນຄໍໝູປີ້ງ WF(TS) 500 ກຣາມ
800000084310,ແຈ່ວດາດໂຕໝູ (ໃຫຍ່)
800000084537,ເຫັດຫິມະ 200g
800000101360,ປູອັດTVI500g
2255121209,ຊິ້ນບ່າໄຫລ່ໝູ (ຊິ້ນຂາໜ້າ)
800000102050,ເຫັດຫຼວງ500g
2255121203,ຊິ້ນສະໂພກໝູ (ຊິ້ນຂາຫລັງ)
800000107416,ຕັບເປັດ1kg
800000084318,ໄສ້ກອກຫມູຄອກເທວຜະສົມຊີສ 500g
2255120310,ລຸກຊີ້ນຫມູ A ແພັກ 500 g
800000084487,ແຈ່ວພັນທ້າຍແກ້ວໃຫຍ່ 820ກຼາມ
800000101381,NVເສືອຮ້ອງໄຫ້ແພັກສະໄລ 300g
800000103176,ປາກະປ່ອງ3ແມ່ຄົວແພັກ
800000104156,ລູກຊີ້ນປາTVI 500g
2255121204,ສັນຄໍໝູ
800000122561,ເສັ້ນເສສວນມັດ500g
800000107280,ນ້ຳຕານແດງ1kg
800000103177,ປາ​ກະ​ປ່ອງສາມ​ແມ່​ຄົວ93g
2255121281,ກະດູກຂໍ້
2255121205,ສັນນອກໝູ
26020202,ໄກ່ຈໍ້ 500 ກັມ
2255120346,ຫມູທອດ 1000g
800000246312,ນ້ຳ​ມັນ​ອາ​ງຸ່ນ1ml
2255121487,ສັນຄໍໝູສະໄລ້ WARP FREEZE 250 ກຣາມ
800000101356,TVIຄອມໂບຊີສບັນລວມ 500g
800000107172,Polar Bear ໝາກຖົວຍິປຸ່ນ Edamame 1kg
800000123523,ລູກຊີ້ນປາມຶກTVT500g
2255121274,ຊີ້ນສາມຊັ້ນສະໄລ້ອານາໄມ 1000 ກຣາມ
2255121618,ຊີ້ນໝູສາມຊັ້ນຕັດເສັ້ນ WF(TS) 500 ກຣາມ
800000084444,Orchid ນ້ຳ​ມັນ​ຫວຽດ 1 ml
800000246356,ເຂົ້າຈ້າວກາພະຍານາກ 1kg
800000247442,ເລ່ກິ່ນກຸ້ງມັງກອນສະໄປຊີກ່ອງ100g
800000084448,ນໍ້າສົ້ມສາຍຊູ1ລິດ
800000212436,ລົດດີຜົງລົດໝູ70g
800000084512,ໂລຊ່າຊໍອດພີກ 300ກລາມ
2255121521,ຕີນໝູຕັດ
2255120400,ໝູນຸ້ມໝັກນ້ຳມັນງາ 500g
800000107251,ຊັນໄລ ໄລປອນເອມຖົງ550ml
800000084219,NVນົມສະໄລ້A300ກຼາມ
2255121410,ຫາງໝູອານາໄມ FREEZE 1000 ກຣາມ
2255121532,ຊີ້ນໝູສາມຊັ້ນຕັດຕ່ອນ FREEZE 500 ກຣາມ
800000084278,ກະແລ້ມກະທິ
2220352100,ໄຂ່ໄກ່ແພັກ 10 ຟອງ-ເບີ 0
800000141549,ຊອດຫອຍນາງລົມຕຸກ1000g
2255120338,ຫມູຍໍ່ຫນັງ A 500 g
800000142611,ເຕົ້າ​ຫູ້​ປາTVI 500g
2255121211,ກະດູກແກງໝູ
800000107254,ວິຕາມິນC ນ້ຳສົ້ມ
800000101377,NV ຂາລາຍສະໄລ 300g
2220354302,ໄຂ່ໄກ່ແຕະ 30 ຟອງ ຝາຄອບ-ເບີ 2
800000158668,MIK ເກົາຫລີ້ TATO 800g
800000107704,ປີກກາງຖົງ2kg
800000130237,ປູອັດເບັນໂຕະ 500g
800000084206,ໝາກ​ນາວ​ໂຊ​ດາ
2255121621,ກະດູກອ່ອນໝູຕັດຕ່ອນ WF(TS) 500 ກຣາມ
23003924,ປີກໄກ່ນິວອໍລີນ 300g
2255120427,ຂາຫມູຕຸ້ນ 1000g
800000084483,ແຈ່ວນໍ້າຈິ້ມສຸກີ້ກວາງຕຸ້ງ 330ກຼາມ
800000084283,ກະແລ້ມໝາກໜອດ
800000158665,ເອິກເປັດ
800000084384,AFMໄສ້ກອກຊີດຂຽວ 500ກຼາມ
800000084188,ແຈ່ວດາດຫອມແຊບໃຫຍ່ນຸ້ມນວນ500g
2220352303,ໄຂ່ໄກ່ແຕະ 30 ຟອງ-ເບີ 3
800000084257,ຜັກຫົມ 300ກຼາມ
800000084450,ນໍ້າແຈ່ວປີ້ງຈີນ 260ກຼາມ
800000084419,ຊອດແມັກກີ້ 680ກຼາມ
800000084303,ຮອນດອກແດງນ້ອຍ1kg
800000103617,ຜັກກາດຂາວ
800000161895,ເປັດເປັນໂຕ
800000101376,NV ຂາລາຍAUD 500g
2255121620,ກະດູກຂ້າງໝູຕັດເສັ້ນ WF(TS) 500 ກຣາມ
800000112182,ຊອດ​ຫອຍ​ຄົວ​ຕະ​ວັນ1kg
800000084158,ຍອດອ່ອນຕາວັນ
